model,dataset,method,low_fraction,sample_id,group_id,uq_score,correct,error,hallucination,quadrant,rating
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-10-1-0,hallusionbench-image-VS-table-10,-19.092867372768087,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-13-1-1,hallusionbench-image-VS-chart-13,-19.074887956386156,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-18-0-1,hallusionbench-image-VD-video-18,-19.05697779649854,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-17-0-1,hallusionbench-image-VD-figure-17,-19.03468389747843,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-2-1-1,hallusionbench-image-VS-ocr-2,-19.00175227291176,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-2-1,hallusionbench-image-VS-table-8,-18.99023539980825,0,1,1,wrong_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-7-2-1,hallusionbench-image-VS-map-7,-18.976174013947706,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-9-1-0,hallusionbench-image-VD-illusion-9,-18.972027829170216,0,1,0,wrong_clean,3
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-1-2,hallusionbench-image-VS-map-4,-18.92644432375147,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-1-0-1,hallusionbench-image-VD-ocr-1,-18.903654365250397,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-7-0-0,hallusionbench-non_image-VS-map-7,-18.902213162109202,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-5-0-0,hallusionbench-image-VD-video-5,-18.900990967278144,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-6-0-1,hallusionbench-image-VD-figure-6,-18.8951451477043,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-9-1-1,hallusionbench-image-VD-illusion-9,-18.89443462566563,0,1,0,wrong_clean,3
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-4-2-1,hallusionbench-image-VS-ocr-4,-18.892702191821336,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-4-0-1,hallusionbench-non_image-VS-ocr-4,-18.867343466486354,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-10-0-0,hallusionbench-image-VD-illusion-10,-18.864369361528734,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-0-1-2,hallusionbench-image-VS-chart-0,-18.854492373485332,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-8-1-0,hallusionbench-image-VS-chart-8,-18.85403453872556,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-6-0-2,hallusionbench-image-VD-math-6,-18.83430383608632,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-10-0-0,hallusionbench-image-VD-math-10,-18.81453025234208,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-6-1-0,hallusionbench-image-VD-ocr-6,-18.800475496934514,1,0,0,correct_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-29-0-0,hallusionbench-image-VD-illusion-29,-18.793485374440426,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-6-1-1,hallusionbench-image-VS-chart-6,-18.790466822315274,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-16-0-0,hallusionbench-image-VD-ocr-16,-18.75637923135871,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-0-1-1,hallusionbench-image-VD-math-0,-18.74258874388822,0,1,0,wrong_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-2-1-2,hallusionbench-image-VS-chart-2,-18.724399508105385,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-3,hallusionbench-image-VS-table-7,-18.704517134323613,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-3-2-0,hallusionbench-image-VD-ocr-3,-18.689204715829383,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-5-2-1,hallusionbench-image-VS-map-5,-18.684195420104608,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-19-0-0,hallusionbench-image-VD-ocr-19,-18.647343284655392,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-9-0-0,hallusionbench-non_image-VS-map-9,-18.63443425737313,1,0,0,correct_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-0-0-1,hallusionbench-image-VD-math-0,-18.602074321597815,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-17-1-0,hallusionbench-image-VS-chart-17,-18.556809759486143,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-7-2-0,hallusionbench-image-VS-map-7,-18.527204281299877,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-1-0-0,hallusionbench-image-VD-figure-1,-18.486137996778595,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-11-1-1,hallusionbench-image-VD-math-11,-18.459900650072502,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-12-0-0,hallusionbench-image-VD-math-12,-18.459279989802805,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-6-1-1,hallusionbench-image-VS-ocr-6,-18.456546277399703,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-2-3-1,hallusionbench-image-VS-table-2,-18.45441450989486,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-10-0-1,hallusionbench-non_image-VS-map-10,-18.43866506262958,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-13-0-2,hallusionbench-image-VD-video-13,-18.39829305782459,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-16-0-1,hallusionbench-image-VD-illusion-16,-18.39476022369092,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-3-0-1,hallusionbench-image-VD-math-3,-18.357229239638837,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-9-0-1,hallusionbench-non_image-VS-map-9,-18.351983862305154,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-9-0-1,hallusionbench-image-VD-figure-9,-18.279001054425,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-17-1-1,hallusionbench-image-VD-figure-17,-18.24489647012153,0,1,1,wrong_hallucination,0
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-21-1-1,hallusionbench-image-VS-chart-21,-18.235809032923783,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-6-1-0,hallusionbench-image-VD-figure-6,-18.129363283625946,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-1-0-0,hallusionbench-image-VD-ocr-1,-18.125925036668388,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-17-1-2,hallusionbench-image-VS-chart-17,-18.113769855875535,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-10-2-1,hallusionbench-image-VS-map-10,-18.105617474106673,0,1,1,wrong_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-3-0-2,hallusionbench-image-VD-math-3,-18.090224160344462,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-2-3,hallusionbench-image-VS-map-4,-18.084204876981282,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-0-0-0,hallusionbench-image-VD-ocr-0,-18.083482241482375,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-6-0-1,hallusionbench-image-VD-math-6,-18.063554596256566,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-4-0-0,hallusionbench-image-VD-video-4,-18.05736006423607,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-10-0-1,hallusionbench-image-VD-figure-10,-18.030196710060427,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-9-2-3,hallusionbench-image-VS-chart-9,-18.018127013670476,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-2-1-3,hallusionbench-image-VS-chart-2,-18.01638200277566,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-10-0-2,hallusionbench-image-VD-math-10,-18.013755821519208,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-7-1-0,hallusionbench-image-VS-ocr-7,-17.981184644249627,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-11-0-0,hallusionbench-image-VD-video-11,-17.954209039242485,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-1-3,hallusionbench-image-VS-map-4,-17.93965755928988,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-5-0-1,hallusionbench-image-VD-figure-5,-17.930013420096437,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-4-3-2,hallusionbench-image-VS-table-4,-17.924812991614576,0,1,1,wrong_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-0-0-1,hallusionbench-image-VD-ocr-0,-17.91735233245334,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-10-1-2,hallusionbench-image-VS-table-10,-17.891901824556655,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-1-1-0,hallusionbench-image-VS-chart-1,-17.882693277868896,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-19-0-1,hallusionbench-image-VD-figure-19,-17.83871655489097,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-22-0-0,hallusionbench-image-VD-illusion-22,-17.823981760009463,1,0,0,correct_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-6-1-2,hallusionbench-image-VS-table-6,-17.781717932185437,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-3-1-2,hallusionbench-image-VS-table-3,-17.781322832058155,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-16-0-0,hallusionbench-image-VD-figure-16,-17.772287400309967,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-12-1-2,hallusionbench-image-VD-math-12,-17.74225111282959,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-0,hallusionbench-image-VS-table-8,-17.734469323236475,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-9-1-2,hallusionbench-image-VS-table-9,-17.659844616457693,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-3-0-0,hallusionbench-non_image-VS-ocr-3,-17.614448844046755,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-5-1-2,hallusionbench-image-VS-map-5,-17.608354880973614,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-5,hallusionbench-image-VS-table-8,-17.601989349658872,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-10-2-3,hallusionbench-image-VS-table-10,-17.600272298229175,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-18-1-0,hallusionbench-image-VS-chart-18,-17.581007198288926,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-5-0-1,hallusionbench-non_image-VS-ocr-5,-17.569698999289894,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-2-0-1,hallusionbench-image-VD-video-2,-17.560179977081503,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-3-2-3,hallusionbench-image-VS-chart-3,-17.523350750812327,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-10-1-2,hallusionbench-image-VS-chart-10,-17.52023067498832,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-10-0-1,hallusionbench-image-VD-math-10,-17.50907704066609,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-4,hallusionbench-image-VS-table-7,-17.44650139838105,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-9-1-0,hallusionbench-image-VD-figure-9,-17.416408667155306,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-8-0-2,hallusionbench-image-VD-math-8,-17.412729731376672,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-3-0-1,hallusionbench-image-VD-video-3,-17.411028446455354,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-1-1-1,hallusionbench-image-VS-chart-1,-17.409649437373492,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-9-0-2,hallusionbench-image-VD-math-9,-17.399182939981866,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-11-1-2,hallusionbench-image-VD-math-11,-17.38426318519369,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-1-2-1,hallusionbench-image-VS-table-1,-17.35409361435196,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-13-1-1,hallusionbench-image-VD-math-13,-17.353649101710893,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-9-0-0,hallusionbench-image-VD-illusion-9,-17.351368285691773,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-24-0-1,hallusionbench-image-VD-illusion-24,-17.341740597263662,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-3-0-1,hallusionbench-image-VD-figure-3,-17.332604118064587,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-8-0-1,hallusionbench-image-VD-figure-8,-17.32691896696656,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-6-0-0,hallusionbench-non_image-VS-map-6,-17.326078025307226,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-7-1-0,hallusionbench-image-VD-video-7,-17.285598588061593,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-chart-6-0-3,hallusionbench-non_image-VS-chart-6,-17.283613063629545,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-8-2-1,hallusionbench-image-VS-map-8,-17.280895919157167,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-chart-4-0-0,hallusionbench-non_image-VS-chart-4,-17.27787736267853,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-9-0-0,hallusionbench-non_image-VS-ocr-9,-17.275230934707963,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-0-1-2,hallusionbench-image-VD-math-0,-17.274619121384745,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-4-0-0,hallusionbench-non_image-VS-ocr-4,-17.259002330297232,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-10-1-2,hallusionbench-image-VD-math-10,-17.252882735154902,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-19-0-1,hallusionbench-image-VD-illusion-19,-17.236335914752452,0,1,1,wrong_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-6-1-0,hallusionbench-image-VD-illusion-6,-17.234274518467444,0,1,0,wrong_clean,3
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-10-1-1,hallusionbench-image-VS-chart-10,-17.137845103244548,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-14-0-1,hallusionbench-image-VD-figure-14,-17.13516197624888,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-15-0-1,hallusionbench-image-VD-illusion-15,-17.07272653252564,1,0,0,correct_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-4-1-1,hallusionbench-image-VS-chart-4,-17.032563001255696,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-4-1-2,hallusionbench-image-VS-chart-4,-17.000784051882576,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-chart-10-0-3,hallusionbench-non_image-VS-chart-10,-17.000736679251766,1,0,0,correct_clean,4
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-11-1-0,hallusionbench-image-VS-chart-11,-16.994801114171768,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-0-1-2,hallusionbench-image-VS-table-0,-16.99248695894847,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-7-1-0,hallusionbench-image-VS-map-7,-16.9754148074637,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-19-1-1,hallusionbench-image-VS-chart-19,-16.969550236712312,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-14-0-1,hallusionbench-image-VD-ocr-14,-16.862102198386633,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-video-2-1-0,hallusionbench-image-VD-video-2,-16.856547529584624,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-10-0-1,hallusionbench-image-VD-ocr-10,-16.835394431912206,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-3-1-2,hallusionbench-image-VS-chart-3,-16.826129528013137,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-13-1-0,hallusionbench-image-VS-chart-13,-16.795904710477963,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-chart-6-0-1,hallusionbench-non_image-VS-chart-6,-16.786921931189113,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-9-1-1,hallusionbench-image-VS-map-9,-16.769770556115542,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-chart-4-0-3,hallusionbench-non_image-VS-chart-4,-16.72549739031408,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-14-0-1,hallusionbench-image-VD-math-14,-16.70341049526141,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-9-0-1,hallusionbench-image-VD-math-9,-16.681895254184184,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-2-1-2,hallusionbench-image-VS-ocr-2,-16.647668566679833,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-2-1-5,hallusionbench-image-VS-chart-2,-16.633685011874434,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-1-1-5,hallusionbench-image-VS-chart-1,-16.62963406273943,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-8-0-0,hallusionbench-image-VD-illusion-8,-16.58934656420276,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-6-1-2,hallusionbench-image-VD-math-6,-16.584729719596456,0,1,1,wrong_hallucination,1
